id,lat,lon,name,ref:FR:STIF,FIXME,source:position
StopPoint:Node:2299911554,48.8116157,2.0504806,Schweitzer,,,
StopPoint:Node:2299913051,48.808952,2.0487855,Berlioz,,,
StopPoint:Node:2299914155,48.8072845,2.0475731,Ravel,9881,,
StopPoint:Node:2299915209,48.8080264,2.0438395,Anatole France,9882,,
StopPoint:Node:2299915661,48.809383,2.0428953,Pompidou,,,
StopPoint:Node:2299916122,48.8114956,2.0403526,Centre Commercial,9877 ; 415507,,
StopPoint:Node:2299916858,48.8111706,2.0446441,Hôtel de Ville,,,
StopPoint:Node:2299916994,48.8099695,2.0433889,Berlioz,,,
StopPoint:Node:2299917927,48.8082525,2.047144,Zola,,,
StopPoint:Node:2299917942,48.8101328,2.0417526,Lamartine,12347,,
StopPoint:Node:2299918331,48.8128857,2.0352135,Graviers,5725,,
StopPoint:Node:2299919346,48.8107113,2.0494721,Jean Lurçat,,,
StopPoint:Node:2299923513,48.8110717,2.0472513,Reinette,,,
StopPoint:Node:2300985369,48.8143034,2.1360506,De Bange,,,
StopPoint:Node:2300985371,48.799973,2.1281442,Gare Rive Gauche,,,
StopPoint:Node:2300985372,48.8201097,2.132283,Kléber,,,
StopPoint:Node:2300985376,48.8269238,2.1284678,Odéon - L.E.P. Jean Moulin,4087,,
StopPoint:Node:2300985377,48.8188976,2.1374337,Place Laboulaye,,,
StopPoint:Node:2300985379,48.8026111,2.129788,Préfecture,,,
StopPoint:Node:2303887399,48.9339905,2.3474488,Saint-Denis RER,,,
StopPoint:Node:2303939760,48.9156871,2.3526621,Landy - Cheminots,,,
StopPoint:Node:2303939761,48.9156079,2.3547937,,,,
StopPoint:Node:2304085800,48.8967466,2.2182414,Marcel Paul,,,
StopPoint:Node:2304085801,48.8960521,2.2231233,Nanterre - Prefecture,,,
StopPoint:Node:2304086007,48.8921107,2.1904715,Place des Marronniers,,,
StopPoint:Node:2304086013,48.8965015,2.2150041,Prefecture des Hauts de Seine,,,
StopPoint:Node:2304089067,48.8892702,2.1983443,,,,
StopPoint:Node:2304090777,48.8953691,2.222447,,,,
StopPoint:Node:2304090889,48.8960753,2.2173066,Marcel Paul–Préfecture,,,
StopPoint:Node:2304910276,48.9051352,2.3317429,Garibaldi - Ottino,,,
StopPoint:Node:2304910281,48.9027537,2.3488587,Place Debain,,,
StopPoint:Node:2304910285,48.9064751,2.3315445,Farcot,,,
StopPoint:Node:2304910296,48.9018943,2.3518896,Bourdarias,,,
StopPoint:Node:2304910299,48.9013199,2.3266574,Saint-Ouen - Payret,,,
StopPoint:Node:2304910302,48.9011083,2.3303267,Pasteur,,,
StopPoint:Node:2304910303,48.9028516,2.3482774,Place Debain,,,
StopPoint:Node:2305044986,48.8139599,1.9036143,Place Mancest,,,
StopPoint:Node:2305948961,48.9233511,2.2082203,Grand Cerf,,,
StopPoint:Node:2305948962,48.9237854,2.2076271,,,,
StopPoint:Node:2306299363,49.0056044,2.2083405,,,,
StopPoint:Node:2306299367,49.0058194,2.2080522,,,,
StopPoint:Node:2306347672,48.9154314,2.5802554,Place du Pâtis,,,
StopPoint:Node:2306347698,48.915553,2.577938,Mairie de Coubron,,,
StopPoint:Node:2306347706,48.9141905,2.579094,Stade,,,
StopPoint:Node:2306347726,48.9147211,2.579381,Stade,,,
StopPoint:Node:2306347764,48.9120013,2.5814785,Coubron - Corot,,,
StopPoint:Node:2306347800,48.9153432,2.5803546,Place du Pâtis,,,
StopPoint:Node:2306347826,48.9116875,2.5818808,Coubron - Corot,,,
StopPoint:Node:2306347829,48.9153812,2.5778161,Mairie de Coubron,,,
StopPoint:Node:2306350050,48.8948702,2.2390393,,,,
StopPoint:Node:2306354729,48.9161258,2.5835867,Bas-Prés,,,
StopPoint:Node:2306354735,48.9159937,2.5842385,Bas-Prés,,,
StopPoint:Node:2306363111,48.9157346,2.5901822,La Dhuys,,,
StopPoint:Node:2306363114,48.9152622,2.5916762,Rond-Point Île-de-France,,,
StopPoint:Node:2306363120,48.9158527,2.5900884,La Dhuys,,,
StopPoint:Node:2306363123,48.9152023,2.5917245,Rond-Point Île-de-France,,,
StopPoint:Node:2306376935,48.9103813,2.5843619,Maison de Fer,,,
StopPoint:Node:2306376936,48.9104465,2.5844906,Maison de Fer,,,
StopPoint:Node:2306383051,48.9072909,2.5864057,Denis Papin,,,
StopPoint:Node:2306383056,48.9067672,2.5861348,Denis Papin,,,
StopPoint:Node:2306415557,48.9046076,2.5854455,Ampère,,,
StopPoint:Node:2306415558,48.9046817,2.5854803,Ampère,,,
StopPoint:Node:2306425662,48.9043219,2.5818325,Arago,,,
StopPoint:Node:2306425664,48.9047794,2.5811424,Arago,,,
StopPoint:Node:2306469397,48.901337,2.5717881,Jean Mermoz,,,
StopPoint:Node:2306469406,48.9016066,2.5708868,Hôtel de Ville de Montfermeil,,,
StopPoint:Node:2306469413,48.9021003,2.5713696,Hôtel de Ville de Montfermeil,,,
StopPoint:Node:2306469415,48.9013179,2.5718251,Mairie,,,
StopPoint:Node:2306469418,48.899766,2.5751945,Collège Pablo Picasso,,,
StopPoint:Node:2307259447,49.0035754,2.1885156,,,,
StopPoint:Node:2307259448,49.003611,2.1882486,,,,
StopPoint:Node:2307380411,48.8285375,2.2250795,,,,
StopPoint:Node:2309370627,48.8704967,2.2143359,,,,
StopPoint:Node:2309955787,48.9849019,1.7511591,Colonel Fabien,,,
StopPoint:Node:2309955792,48.9849105,1.7510627,Colonel Fabien,,,
StopPoint:Node:2309955795,49.0213867,1.7594875,Dime,,,
StopPoint:Node:2309955800,49.0215178,1.7594772,Dime,,,
StopPoint:Node:2309955804,49.0247047,1.7560251,Mairie,,,
StopPoint:Node:2309956502,48.9859715,1.7505619,École Wallon,,,
StopPoint:Node:2309956505,48.9859852,1.7504182,École Wallon,,,
StopPoint:Node:2309956509,49.0273791,1.7511586,Église,,,
StopPoint:Node:2310328133,49.0177653,1.7139882,Diderot,,,
StopPoint:Node:2310328134,49.0178502,1.7139689,Diderot,,,
StopPoint:Node:2310328137,49.0040023,1.7396849,Hauts de Limay,,,
StopPoint:Node:2310328141,49.0200368,1.7131778,Lavoir,,,
StopPoint:Node:2310328221,49.0047489,1.7373829,Éduard Fosse,,,
StopPoint:Node:2310503982,49.0706543,1.7685624,Cadenas,416913,,
StopPoint:Node:2310503983,49.0661477,1.7592906,Ferme de Brunel,,,
StopPoint:Node:2310503984,49.0662381,1.7593365,Ferme de Brunel,416931,,
StopPoint:Node:2310503985,49.1378276,1.6537616,Bray et Lû Gare,,,
StopPoint:Node:2310503986,49.078358,1.7450611,Le Tremblay,416934,,
StopPoint:Node:2310503987,49.0784178,1.7447682,Le Tremblay,,,
StopPoint:Node:2310503988,49.06376,1.7161576,Les Millonets,,,
StopPoint:Node:2310503989,49.0638152,1.7159852,Les Millonets,,,
StopPoint:Node:2310503990,49.0606019,1.7414582,Place,416915,,
StopPoint:Node:2310503991,49.0803077,1.738768,Route de Drocourt,,,
StopPoint:Node:2310503992,49.080408,1.73864,Route de Drocourt,416924,,
StopPoint:Node:2310503993,49.0857294,1.7302248,Saint-Léger,416943,,
StopPoint:Node:2310503994,49.0858739,1.729971,Saint-Léger,,,
StopPoint:Node:2310503995,49.1394243,1.6613835,Salle des Fêtes,,,
StopPoint:Node:2310503996,49.0827604,1.7359172,Villeneuve,,,
StopPoint:Node:2310503997,49.0828943,1.7359186,Villeneuve,416927,,
StopPoint:Node:2310504107,49.0734241,1.7713519,La Bucaille,416920,,
StopPoint:Node:2310504110,49.0734317,1.771439,La Bucaille,,,
StopPoint:Node:2310504451,49.0718589,1.776375,Église,,,
StopPoint:Node:2311717647,48.7296027,2.2288469,,,,
StopPoint:Node:2311717648,48.727508,2.235519,Marché du Pileu,11527,,
StopPoint:Node:2311789978,48.8533123,2.8168375,L'Orme Rond,,,
StopPoint:Node:2311789993,48.8541663,2.8161266,L'Orme Rond,,,
StopPoint:Node:2311794959,48.7522173,2.2144268,,,,
StopPoint:Node:2311794960,48.7521765,2.2145699,,,,
StopPoint:Node:2311920977,48.8411827,2.7841972,Les Pléïades,,,
StopPoint:Node:2311920979,48.841408,2.7840973,Les Pléïades,,,
StopPoint:Node:2314436073,49.0058849,2.6032581,Navette vers Terminal 2F,,,
StopPoint:Node:2314761050,48.7298142,2.2678503,Transport Scolaire,,,
StopPoint:Node:2314761066,48.7277651,2.2647756,Chemin des Femmes,,,
StopPoint:Node:2315928430,48.6069097,2.5103896,,,,
StopPoint:Node:2315928431,48.6070005,2.5107208,,,,
StopPoint:Node:2316954737,48.867834,2.2013972,Avenue du Mont Valérien,,,
StopPoint:Node:2316954740,48.8676444,2.2008286,Avenue du Mont Valérien,,,
StopPoint:Node:2318228742,48.7727314,2.2167726,,,,
StopPoint:Node:2318228743,48.7727632,2.2165419,,,,
StopPoint:Node:2318941288,48.8767961,2.5998854,Dispensaire,,,
StopPoint:Node:2318941289,48.8779493,2.6018829,Dispensaire,,,
StopPoint:Node:2319176824,48.6606501,2.3277654,,,,
StopPoint:Node:2319176827,48.660849,2.3273658,,,,
StopPoint:Node:2319381281,48.8881927,2.3621096,Pajol,,,local survey
StopPoint:Node:2319381292,48.8914236,2.3611829,Place de Torcy,,,local survey
StopPoint:Node:2319381297,48.8917257,2.3614702,Place de Torcy,,,local survey
StopPoint:Node:2319678942,48.8727898,2.4853096,Copernic,,,
StopPoint:Node:2319678948,48.8743967,2.4831833,Église de Rosny,,,
StopPoint:Node:2319678950,48.8749918,2.4839347,Gardebled,,,
StopPoint:Node:2319678951,48.8740228,2.4820775,Église de Rosny-sous-Bois,,,
StopPoint:Node:2319750673,48.847925,2.2519051,,,,
StopPoint:Node:2319750680,48.8480478,2.2521359,,,,
StopPoint:Node:2321048484,48.8105662,2.3085454,Maurice Arnoux,26953,,
StopPoint:Node:2321048485,48.8107677,2.307365,Maurice Arnoux,40821,,
StopPoint:Node:2321831515,48.7572192,2.3891107,Carrefour de la Résistance,,,
StopPoint:Node:2321831521,48.7572864,2.3890008,Carrefour de la Résistance,,,
StopPoint:Node:2322223073,48.8990906,2.5743787,Montfermeil — Hôpital Intercommunal,,,
StopPoint:Node:2322274196,48.9056917,2.5678425,Haute Futaie,,,
StopPoint:Node:2322274197,48.9067221,2.5711647,L'Ermitage,,,
StopPoint:Node:2322274198,48.9055859,2.5674214,Haute Futaie,,,
StopPoint:Node:2322274200,48.9028161,2.5680517,Maison des Jeunes,,,
StopPoint:Node:2322274203,48.9065626,2.5769809,Jean Moulin,,,
StopPoint:Node:2322274206,48.9067036,2.5715857,L'Ermitage,,,
StopPoint:Node:2322274208,48.9070368,2.5754464,Jean Moulin,,,
StopPoint:Node:2322289117,48.9135321,2.5888389,Rue de la Source,,,
StopPoint:Node:2322289118,48.91198,2.5813767,Coubron - Corot,,,
StopPoint:Node:2322289119,48.9135427,2.5886377,Rue de la Source,,,
StopPoint:Node:2322385666,48.822266,2.7037458,Place,,,
StopPoint:Node:2322893845,48.8265158,2.7050402,Centre Commercial,,,
StopPoint:Node:2322893955,48.8242697,2.7062606,Roseraie,,,
StopPoint:Node:2323800420,48.8845262,2.3643914,Chapelle - Caillié,,,local survey
StopPoint:Node:2323800421,48.8846958,2.3614362,Place de la Chapelle,,,local survey
StopPoint:Node:2324455129,48.9157161,2.5722115,Jean Jaurès,,,
StopPoint:Node:2324455815,48.9173104,2.5736143,Ferme,,,
StopPoint:Node:2324560906,48.8123492,2.3092567,Jules Guesde,22995,,
StopPoint:Node:2324592479,48.8102216,2.3498883,Benserade - CHU de Bicêtre,,,
StopPoint:Node:2324592883,48.8102075,2.3494055,Benserade - CHU de Bicêtre,,,
StopPoint:Node:2324594950,48.8121717,2.3520234,Convention - Jean Jaurès,,,
StopPoint:Node:2324597998,48.8124223,2.3581556,Mairie,,,
StopPoint:Node:2325650202,48.7247888,2.2597127,Massy-Palaiseau RER B,,,
StopPoint:Node:2325650204,48.7248879,2.2598871,Massy-Palaiseau RER B,,,
StopPoint:Node:2325650207,48.7239236,2.2586585,Massy-Palaiseau RER B,,,
StopPoint:Node:2325650209,48.723483,2.2581195,Massy-Palaiseau RER B,,,
StopPoint:Node:2325650211,48.7250189,2.2603726,Massy–Palaiseau RER,,,
StopPoint:Node:2325650214,48.7244686,2.2592997,Massy-Palaiseau RER B,,,
StopPoint:Node:2325650216,48.7233361,2.2579425,Massy-Palaiseau RER B,,,
StopPoint:Node:2325650218,48.7251516,2.2605375,Massy–Palaiseau RER,,,
StopPoint:Node:2325650219,48.7252745,2.2606971,Massy–Palaiseau RER,,,
StopPoint:Node:2325650220,48.7236122,2.2582885,Massy-Palaiseau RER B,,,
StopPoint:Node:2325650221,48.7240682,2.2588493,Massy-Palaiseau RER B,,,
StopPoint:Node:2325650222,48.724327,2.2591226,Massy-Palaiseau RER B,,,
StopPoint:Node:2325765193,48.7276251,2.2710907,La Tuilerie,,,
StopPoint:Node:2325765197,48.727667,2.2707958,La Tuilerie,,,
StopPoint:Node:2325804416,48.7252347,2.260343,Massy–Palaiseau RER,,,
StopPoint:Node:2325844544,48.7242244,2.2691098,Galvani Nord,,,
StopPoint:Node:2325908193,48.7252082,2.2698032,La Tuilerie,,,
StopPoint:Node:2325911095,48.7242147,2.2688617,Galvani Nord,,,
StopPoint:Node:2326134294,48.7224701,2.2711253,Galvani Sud,,,
StopPoint:Node:2326134295,48.7226045,2.2712017,Galvani Sud,,,
StopPoint:Node:2326156808,48.7201071,2.2709455,Cimetière de Massy,,,
StopPoint:Node:2326158009,48.7200392,2.2711046,Cimetière de Massy,,,
StopPoint:Node:2327039779,48.8984735,2.5367558,Chavannes,,,
StopPoint:Node:2327039793,48.8981949,2.5354522,Chavannes,,,
StopPoint:Node:2327643391,48.892985,2.3631201,Place Hébert,,,
StopPoint:Node:2327643395,48.8934228,2.3640253,Place Hébert,,,
StopPoint:Node:2327643417,48.8955904,2.3706365,Évangile - Aubervilliers,,,
StopPoint:Node:2327643422,48.8956114,2.3711627,Évangile - Aubervilliers,,,
StopPoint:Node:2327991868,48.8132902,2.3063865,Jules Guesde,36263,,
StopPoint:Node:2328080126,48.8951918,2.5138976,Gambetta,,,
StopPoint:Node:2328080131,48.8942545,2.5132566,Gambetta,,,
StopPoint:Node:2328084313,48.8987034,2.5168373,Rond-Point Thiers,,,
StopPoint:Node:2328084314,48.8989045,2.517213,Rond-Point Thiers,,,
StopPoint:Node:2328091510,48.896077,2.5257421,Le Plateau,,,
StopPoint:Node:2328091511,48.8961881,2.525777,Le Plateau,,,
StopPoint:Node:2328094063,48.8966994,2.530487,La Limite,,,
StopPoint:Node:2328096119,48.8972707,2.5297869,La Limite,,,
StopPoint:Node:2328115242,48.898364,2.5527201,Barrière Blanche,,,
StopPoint:Node:2328115243,48.8984894,2.5529075,Barrière Blanche,,,
StopPoint:Node:2328116875,48.8993251,2.5580172,Bellevue,,,
StopPoint:Node:2328122352,48.899297,2.559023,Bellevue,,,
StopPoint:Node:2328124679,48.8992458,2.5644705,Le Château,,,
StopPoint:Node:2328124680,48.899512,2.5632689,Le Château,,,
StopPoint:Node:2328124681,48.8993798,2.5632475,Le Château,,,
StopPoint:Node:2328125478,48.9002418,2.5673861,Paul Bert,,,
StopPoint:Node:2328125657,48.9012292,2.5697169,Mairie,,,
StopPoint:Node:2328205807,48.8103757,2.3118863,Cimetière de Bagneux,413266,,
StopPoint:Node:2328344669,48.77801,2.3043044,Parc de Sceaux,,,
StopPoint:Node:2328545007,48.7457257,2.3148427,,,,
StopPoint:Node:2328545009,48.7456419,2.314558,,,,
StopPoint:Node:2328721228,48.8956593,2.3591193,Boucry,,,opendata.paris.fr - 04/2011
StopPoint:Node:2328721244,48.8928035,2.3595578,Les Roses,,,opendata.paris.fr - 04/2011
StopPoint:Node:2328749400,48.7311414,2.2433684,,,,
StopPoint:Node:2329149234,48.8839089,2.2344355,Gare de Puteaux,,,
StopPoint:Node:2329648484,48.7112767,2.80955,,,,
StopPoint:Node:2329698368,48.2657534,2.6990102,Poste,,,
StopPoint:Node:2329698372,48.2657958,2.6991285,Poste,,,
StopPoint:Node:2329785139,48.8984062,2.357474,Porte de la Chapelle,,,
StopPoint:Node:2329788624,48.8983976,2.3571253,Porte de la Chapelle,,,
StopPoint:Node:2329790863,48.8984451,2.3583759,Porte de la Chapelle,,,
StopPoint:Node:2329792820,48.8987458,2.3583078,Porte de la Chapelle,,,
StopPoint:Node:2329796968,48.8987291,2.3578334,Porte de la Chapelle,,,
StopPoint:Node:2329799281,48.8987716,2.3597234,Porte de la Chapelle,,,
StopPoint:Node:2329807238,48.898511,2.360065,Porte de la Chapelle,,,
StopPoint:Node:2329813323,48.8981225,2.3595285,Porte de la Chapelle,,,
StopPoint:Node:2329822414,48.8974513,2.3596053,Porte de la Chapelle,,,
StopPoint:Node:2329827481,48.8979532,2.3595285,Porte de la Chapelle,,,
StopPoint:Node:2329833513,48.8975583,2.3593354,Porte de la Chapelle,,,
StopPoint:Node:2329839716,48.8979626,2.3589508,Porte de la Chapelle,,,
StopPoint:Node:2329852242,48.8976217,2.3590994,Porte de la Chapelle,,,
StopPoint:Node:2330762615,48.9359871,2.534784,Sevran – Livry,,,
StopPoint:Node:2330762636,48.9358223,2.5351729,Sevran – Livry,,,
StopPoint:Node:2330785487,48.9342428,2.5401644,Maréchal Lyautey,,,
StopPoint:Node:2330785494,48.9343362,2.5401054,Maréchal Lyautey,,,
StopPoint:Node:2330793219,48.9331909,2.5495387,Square Henri Legrand,,,
StopPoint:Node:2330793227,48.9333914,2.5489304,,,,
StopPoint:Node:2330800143,48.9335046,2.5538275,Poudrerie,,,
StopPoint:Node:2330800155,48.9334516,2.5536854,Poudrerie,,,
StopPoint:Node:2330800169,48.9294216,2.5524168,Résidence Jean Monnet,,,
StopPoint:Node:2330800181,48.9296269,2.5525927,Résidence Jean Monnet,,,
StopPoint:Node:2330818959,48.9266012,2.5457086,Schuman,,,
StopPoint:Node:2330818981,48.9257888,2.545077,,,,
StopPoint:Node:2330819071,48.9265588,2.5459274,Marc Sangnier,,,
StopPoint:Node:2330819075,48.9260849,2.5456563,Marc Sangnier,,,
StopPoint:Node:2330832933,48.9242132,2.5505326,Ancien Cimetière,,,
StopPoint:Node:2330832934,48.9211211,2.5475902,Église Notre-Dame de Livry,,,
StopPoint:Node:2330832936,48.9241216,2.5505058,Ancien Cimetière,,,
StopPoint:Node:2330832943,48.9211969,2.5475875,Église Notre-Dame de Livry,,,
StopPoint:Node:2330869328,48.8826526,2.3588127,Cail - Demarquay,,,Bing 2013
StopPoint:Node:2331535136,48.7153212,2.4593216,Boileau,,,
StopPoint:Node:2331535137,48.7184549,2.4561858,Remonteru,17059,,
StopPoint:Node:2331535146,48.719146,2.4557151,Remonteru,,,
StopPoint:Node:2331535147,48.7152184,2.4593109,Boileau,17045,,
StopPoint:Node:2331802466,48.9333352,2.0422081,,,,
StopPoint:Node:2332321692,48.7152898,1.6796347,,,,
StopPoint:Node:2332321723,48.7221949,1.6544661,,,,
StopPoint:Node:2332321733,48.7227875,1.6530384,,,,
StopPoint:Node:2332321734,48.7229577,1.6529457,,,,
StopPoint:Node:2332966430,48.9127047,2.5406342,Avenue du Coteau – École Normale,,,
StopPoint:Node:2332970720,48.9125988,2.5405967,Avenue du Coteau – École Normale,,,
StopPoint:Node:2332970725,48.917749,2.5439333,Parc des Sports,,,
StopPoint:Node:2332970730,48.9178072,2.5438448,Parc des Sports,,,
StopPoint:Node:2333019162,48.9078203,2.5434692,Frédéric Ladrette,,,
StopPoint:Node:2333019167,48.9081773,2.5433137,Frédéric Ladrette,,,
StopPoint:Node:2333019182,48.9098136,2.5496809,La Lorette,,,
StopPoint:Node:2333051314,48.8159989,2.3115171,Jean Jaurès,28836,,
StopPoint:Node:2333404087,48.9166689,2.5775906,,,,
StopPoint:Node:2333430259,48.9181266,2.6031158,Église,,,
StopPoint:Node:2333442374,48.9160079,2.6036523,Stade,,,
StopPoint:Node:2333442411,48.9156482,2.6036818,Stade,,,
StopPoint:Node:2333447650,48.9120522,2.6039285,Collège Maria Callas,,,
StopPoint:Node:2333447654,48.9104231,2.6033552,Collège Maria Callas,,,
StopPoint:Node:2333531757,48.9035302,2.6038642,Levasseur,,,
StopPoint:Node:2333531778,48.9039445,2.5977998,Cité Forestière,,,
StopPoint:Node:2333531788,48.9036959,2.5981139,Cité Forestière,,,
StopPoint:Node:2334291901,48.8741422,2.3313585,Haussmann - Mogador,40818,,
StopPoint:Node:2336489103,48.7802016,2.3132953,Bourg-la-Reine RER,,,
StopPoint:Node:2336859877,48.6120678,2.4606878,Lycée,,,
StopPoint:Node:2336876362,48.7979389,2.2868708,Pierrelais,,,
StopPoint:Node:2336876366,48.7981109,2.2873153,Pierrelais,,,
StopPoint:Node:2337160165,48.8843733,2.3672402,Stalingrad,,,
StopPoint:Node:2337276302,48.8862829,2.3566228,Saint-Bruno,,,
StopPoint:Node:2337284683,48.7783989,2.4050936,Cité Balzac,,,
StopPoint:Node:2337284690,48.7783106,2.4050428,Cité Balzac,,,
StopPoint:Node:2337328171,48.6543772,2.3885388,,,,
StopPoint:Node:2337973669,48.8433835,2.2222849,Parc de Saint-Cloud,,,
StopPoint:Node:2337973715,48.8557615,2.2229662,Avenue de Longchamp,,,
StopPoint:Node:2337973753,48.8601097,2.2246345,Rue du Val d'Or,,,
StopPoint:Node:2339018897,48.8030079,2.1456357,Collège Rameau,,,
StopPoint:Node:2339481157,48.8098345,2.3183036,Avenue Henri Ginoux,413267,,
StopPoint:Node:2340773706,48.9033187,2.3060788,Mairie de Clichy,,,
StopPoint:Node:2343418561,48.7869017,2.3183967,,,,
StopPoint:Node:2344644900,48.8178075,2.3220639,Mairie de Montrouge,35155,,
StopPoint:Node:2344775136,48.9083926,2.3074827,,,,
StopPoint:Node:2345998264,48.6005994,2.2462887,,,,
StopPoint:Node:2345998281,48.6056454,2.2495943,,,,
StopPoint:Node:2345998292,48.6160745,2.2561065,,,,
StopPoint:Node:2345998298,48.6166048,2.2568188,,,,
StopPoint:Node:2345998332,48.6435947,2.2693679,,,,
StopPoint:Node:2345998343,48.6487845,2.2714006,,,,
StopPoint:Node:2345998363,48.6597953,2.2756651,,,,
StopPoint:Node:2345998367,48.6609426,2.2764318,,,,
StopPoint:Node:2345998384,48.6651081,2.2777382,,,,
StopPoint:Node:2345998401,48.6658307,2.2783069,,,,
StopPoint:Node:2345998649,48.6826201,2.2845041,,,,
StopPoint:Node:2346607580,48.9910205,2.0667885,,,,
StopPoint:Node:2346607583,48.9938795,2.0664823,,,,
StopPoint:Node:2346607586,48.9969254,2.0645836,Berteaux,,,
StopPoint:Node:2346607592,48.9991962,2.0607726,Julia,,,
StopPoint:Node:2346632627,49.0029715,2.0629175,,,,
StopPoint:Node:2346951847,48.9394669,2.4299823,,,,
StopPoint:Node:2346951850,48.9365897,2.4273041,,,,
StopPoint:Node:2346951870,48.9367871,2.4279049,,,,
StopPoint:Node:2346951872,48.9392475,2.4301579,,,,
StopPoint:Node:2348128628,48.8552101,2.4868019,Pablo Picasso,,,
StopPoint:Node:2348128633,48.8553018,2.4866478,Pablo Picasso,,,
StopPoint:Node:2348128634,48.8553139,2.4856802,,,,
StopPoint:Node:2348356271,48.7063436,2.4832522,,,,
StopPoint:Node:2348356277,48.7017005,2.4816523,École Brossolette,,,
StopPoint:Node:2349010006,48.5081851,2.2081728,Les Acacias,,,
StopPoint:Node:2349098855,48.547527,2.2164756,,,,
StopPoint:Node:2349098872,48.6005675,2.2468648,,,,
StopPoint:Node:2349098892,48.6061737,2.2502823,,,,
StopPoint:Node:2349098932,48.6411286,2.2688054,,,,
StopPoint:Node:2349098933,48.6435559,2.2697209,,,,
StopPoint:Node:2349098938,48.6519952,2.2730646,,,,
StopPoint:Node:2349098965,48.6736513,2.2814707,,,,
StopPoint:Node:2349098970,48.6826369,2.2848594,,,,
StopPoint:Node:2349128972,48.791645,2.4564276,,,,
StopPoint:Node:2349503049,48.8554425,2.4811217,Charles Garcia - Collège Jean Macé,,,
StopPoint:Node:2349503060,48.8495337,2.4749786,Hôtel de Ville,,,
StopPoint:Node:2349503064,48.8522207,2.4722129,Place Michelet,,,
StopPoint:Node:2349503067,48.8514529,2.4737039,Saint-Germain,,,
StopPoint:Node:2349503074,48.8538779,2.4705229,,,,
StopPoint:Node:2349957135,48.5173485,2.6381562,Maréchal Foch,,,
StopPoint:Node:2350539138,48.8895695,2.3714685,Curial–Archereau,,,
StopPoint:Node:2351631353,48.8231382,2.273717,Étienne Dolet,,,
StopPoint:Node:2351631356,48.8227651,2.2736465,Musée,,,
StopPoint:Node:2351631373,48.8192947,2.2742782,Rue du Fort,,,
StopPoint:Node:2351631402,48.8239761,2.2736752,,,,
StopPoint:Node:2351631419,48.8250096,2.2754493,Horace Vernet - Mairie,,,
StopPoint:Node:2351631437,48.8258357,2.2773098,,,,
StopPoint:Node:2354020422,48.7336993,2.3348968,,,,
StopPoint:Node:2354020514,48.7343893,2.3356361,,,,
StopPoint:Node:2354759928,48.5165086,2.6297339,Moisant,,,
StopPoint:Node:2354799259,48.5197923,2.6339054,Coubertin,,,
StopPoint:Node:2355076476,48.8119366,2.3040598,Jean Monnet,22996,,
StopPoint:Node:2356926187,48.6376447,2.4353468,,,,
StopPoint:Node:2357962826,48.8156166,2.2216465,Hameau,,,
StopPoint:Node:2358390013,48.8164018,2.2272384,Gardes Capucins,,,
StopPoint:Node:2358390014,48.8138602,2.229016,Capucins Bel Air,,,
StopPoint:Node:2358418274,48.8157063,2.2245682,Gardes Bel Air,,,
StopPoint:Node:2358418277,48.8179652,2.2218109,Tour,,,
StopPoint:Node:2358444226,48.8083093,2.2335395,Terre Neuve,,,
StopPoint:Node:2358444234,48.8096253,2.2322634,Observatoire,,,
StopPoint:Node:2358460659,48.8022426,2.2384523,Lycée Rabelais,,,
StopPoint:Node:2358460663,48.8031903,2.2346563,Trivaux–Vertugadins,,,
StopPoint:Node:2358652742,48.9041315,2.5881733,Rond-Point des Sciences,,,
StopPoint:Node:2358652743,48.9038653,2.5881491,Rond-Point des Sciences,,,
StopPoint:Node:2358652744,48.9040574,2.5881357,Rond-Point des Sciences,,,
StopPoint:Node:2358652745,48.9039376,2.5881545,Rond-Point des Sciences,,,
StopPoint:Node:2358680418,48.9116909,2.5820957,Coubron - Corot,,,
StopPoint:Node:2358812855,48.8672878,2.3649621,République,,,
StopPoint:Node:2358812858,48.8680385,2.3640309,République,,,survey 2013-06
StopPoint:Node:2358812872,48.8662798,2.3657054,République - Voltaire,,,
StopPoint:Node:2359064840,48.8075648,2.2415287,Val Fleury RER,,,
StopPoint:Node:2359081716,48.8027517,2.2374971,D'Alembert–Vertugadins–Lycée,,,
StopPoint:Node:2359099634,48.807083,2.2432762,Larris,,,
StopPoint:Node:2359126333,48.8594758,2.3774484,,,,
StopPoint:Node:2359139277,48.8110388,2.2474792,Vignes Belgique,,,
StopPoint:Node:2359139284,48.8091949,2.2389466,Maison Rouge Rue de Paris,,,
StopPoint:Node:2359139291,48.811154,2.2486151,Paul Bert,,,
StopPoint:Node:2359139296,48.8105215,2.2400203,Commissariat de Police,,,
StopPoint:Node:2359139302,48.8109302,2.2522327,Petite Fontaine,,,
StopPoint:Node:2359139307,48.8104661,2.249696,Rivoli,,,
StopPoint:Node:2359139312,48.8125468,2.2512557,Borne Sud,,,
StopPoint:Node:2359270136,48.7998129,2.2336875,Cimetière de Trivaux,,,
StopPoint:Node:2359270140,48.799555,2.2333991,Cimetière de Trivaux,,,
StopPoint:Node:2359299458,48.8132451,2.2404022,Claude Dalsème,,,
StopPoint:Node:2359299463,48.817314,2.2460013,Jules Gérard,,,
StopPoint:Node:2359299464,48.8163505,2.243547,Sorrières,,,
